# This file was produced by bcftools (1.21+htslib-1.21), the command line was:
# 	 bcftools gtcheck  -u GT,GT -E 0 -O t -o 05c_vcfs_soy50k/Benning.soy50k.filtered.gtcheck.tsv -g 05c_vcfs_soy50k/panel/soy50k.biallelic.snps.vcf.gz 05c_vcfs_soy50k/Benning.soy50k.filtered.vcf.gz
# and the working directory was:
# 	 /scratch/rec05938/52_bam_vcf
#
INFO	Time required to process one record .. 0.000211 seconds
INFO	sites-compared	14610
INFO	sites-skipped-no-match	53276
INFO	sites-skipped-multiallelic	0
INFO	sites-skipped-monoallelic	0
INFO	sites-skipped-no-data	0
INFO	sites-skipped-GT-not-diploid	126
INFO	sites-skipped-PL-not-diploid	0
INFO	sites-skipped-filtering-expression	0
INFO	sites-used-PL-vs-PL	0
INFO	sites-used-PL-vs-GT	0
INFO	sites-used-GT-vs-PL	0
INFO	sites-used-GT-vs-GT	14610
# DCv2, discordance version 2:
#     - Query sample
#     - Genotyped sample
#     - Discordance, given either as an abstract score or number of mismatches, see the options -E/-u
#       in man page for details. Note that samples with high missingness have fewer sites compared,
#       which results in lower overall discordance. Therefore it is advisable to use the average score
#       per site rather than the absolute value, i.e. divide the value by the number of sites compared
#       (smaller value = better match)
#     - Average negative log of HWE probability at matching sites, attempts to quantify the following
#       intuition: rare genotype matches are more informative than common genotype matches, hence two
#       samples with similar discordance can be further stratified by the HWE score (bigger value = better
#       match, the observed concordance was less likely to occur by chance)
#     - Number of sites compared for this pair of samples (bigger = more informative)
#     - Number of matching genotypes
#DCv2	[2]Query Sample	[3]Genotyped Sample	[4]Discordance	[5]Average -log P(HWE)	[6]Number of sites compared	[7]Number of matching genotypes
DCv2	Benning	PI438250B	6545	9.383407e-01	14610	8065
DCv2	Benning	PI438251	6915	1.104358e+00	14610	7695
DCv2	Benning	PI438252A	6281	9.044996e-01	14610	8329
DCv2	Benning	PI438252C	6500	8.922325e-01	14610	8110
DCv2	Benning	PI438313	6087	1.039702e+00	14610	8523
DCv2	Benning	PI445825	6387	9.643724e-01	14610	8223
DCv2	Benning	PI458139	5992	8.132803e-01	14610	8618
DCv2	Benning	PI458181	6199	7.785105e-01	14610	8411
DCv2	Benning	PI506560	5615	8.589039e-01	14610	8995
DCv2	Benning	PI506574	5472	8.606256e-01	14610	9138
DCv2	Benning	PI506575A	5739	8.355800e-01	14610	8871
DCv2	Benning	PI506711B	5563	8.829613e-01	14610	9047
DCv2	Benning	PI506847	5557	8.532519e-01	14610	9053
DCv2	Benning	PI506992	5611	8.505813e-01	14610	8999
DCv2	Benning	PI507344	5563	8.449072e-01	14610	9047
DCv2	Benning	PI507368	6149	8.598854e-01	14610	8461
DCv2	Benning	PI507541	5487	8.721772e-01	14610	9123
DCv2	Benning	PI509111	6144	7.788405e-01	14610	8466
DCv2	Benning	PI548449	5451	9.119751e-01	14610	9159
DCv2	Benning	PI549076A	6718	8.981481e-01	14610	7892
DCv2	Benning	PI561348	5687	8.508521e-01	14610	8923
DCv2	Benning	PI567433A	6423	1.005218e+00	14610	8187
DCv2	Benning	PI567451	4998	1.072818e+00	14610	9612
DCv2	Benning	PI567453	6174	1.002277e+00	14610	8436
DCv2	Benning	PI567518	6511	1.117714e+00	14610	8099
DCv2	Benning	PI567603A	5923	9.532576e-01	14610	8687
DCv2	Benning	PI567679C	6049	1.052536e+00	14610	8561
DCv2	Benning	PI567767C	5844	1.012237e+00	14610	8766
DCv2	Benning	PI578386	6407	9.133961e-01	14610	8203
DCv2	Benning	PI578485A	5966	9.837049e-01	14610	8644
DCv2	Benning	PI587583B	5802	9.041991e-01	14610	8808
DCv2	Benning	PI592948	6200	1.032678e+00	14610	8410
DCv2	Benning	PI594245B	5721	8.504749e-01	14610	8889
DCv2	Benning	PI594401B	5696	9.940388e-01	14610	8914
DCv2	Benning	PI594461A	5947	9.009524e-01	14610	8663
DCv2	Benning	PI594476	5886	9.127880e-01	14610	8724
DCv2	Benning	PI594714	6009	9.658495e-01	14610	8601
DCv2	Benning	PI594817	6191	8.045835e-01	14610	8419
DCv2	Benning	PI594818	6071	8.122515e-01	14610	8539
DCv2	Benning	PI594871	6069	9.544148e-01	14610	8541
DCv2	Benning	PI605782B	6039	8.978388e-01	14610	8571
DCv2	Benning	PI605796	6198	8.895267e-01	14610	8412
DCv2	Benning	PI605844E	6201	8.755450e-01	14610	8409
DCv2	Benning	PI605885C	6270	8.716861e-01	14610	8340
DCv2	Benning	PI605886B	6263	9.020716e-01	14610	8347
DCv2	Benning	PI606393	6196	8.902951e-01	14610	8414
DCv2	Benning	PI606430	6044	9.035885e-01	14610	8566
DCv2	Benning	PI612713B	6765	8.781130e-01	14610	7845
DCv2	Benning	PI612726	6333	9.012333e-01	14610	8277
DCv2	Benning	PI612742	5740	9.384658e-01	14610	8870
DCv2	Benning	PI613559F	5690	9.248459e-01	14610	8920
DCv2	Benning	PI615467	5295	9.095442e-01	14610	9315
DCv2	Benning	PI615472	6483	8.847938e-01	14610	8127
DCv2	Benning	PI615481	6040	8.922157e-01	14610	8570
DCv2	Benning	PI632667	5754	9.294695e-01	14610	8856
DCv2	Benning	PI632944D	5740	9.444464e-01	14610	8870
DCv2	Benning	PI639528C	6388	9.629285e-01	14610	8222
DCv2	Benning	PI639546A	7259	8.820000e-01	14610	7351
DCv2	Benning	PI639558	6409	1.134266e+00	14610	8201
DCv2	Benning	PI639560B	7344	8.388553e-01	14610	7266
DCv2	Benning	PI639607	5931	1.139142e+00	14610	8679
DCv2	Benning	FC31676	5912	9.094226e-01	14610	8698
DCv2	Benning	PI69991	6653	1.111370e+00	14610	7957
DCv2	Benning	PI81023	4911	9.668695e-01	14610	9699
DCv2	Benning	PI84632S	6158	1.012455e+00	14610	8452
DCv2	Benning	PI85559	6278	7.988695e-01	14610	8332
DCv2	Benning	PI86002	6244	1.119586e+00	14610	8366
DCv2	Benning	PI86024	5877	8.396748e-01	14610	8733
DCv2	Benning	PI88312	6242	9.777161e-01	14610	8368
DCv2	Benning	PI91091	6856	8.658262e-01	14610	7754
DCv2	Benning	PI93217	6805	8.028098e-01	14610	7805
DCv2	Benning	PI157401	5432	9.633759e-01	14610	9178
DCv2	Benning	PI174852	6186	9.648218e-01	14610	8424
DCv2	Benning	PI184047	6094	1.024268e+00	14610	8516
DCv2	Benning	PI189941	5963	9.334701e-01	14610	8647
DCv2	Benning	PI196168	6554	8.109402e-01	14610	8056
DCv2	Benning	PI200462	5485	8.446962e-01	14610	9125
DCv2	Benning	PI229339	5868	8.406282e-01	14610	8742
DCv2	Benning	PI238108	5930	9.552408e-01	14610	8680
DCv2	Benning	PI241424	4879	9.413380e-01	14610	9731
DCv2	Benning	PI248404	6602	8.018939e-01	14610	8008
DCv2	Benning	PI274207	6080	7.986618e-01	14610	8530
DCv2	Benning	PI274582	5437	1.072615e+00	14610	9173
DCv2	Benning	PI306704B	5904	9.321866e-01	14610	8706
DCv2	Benning	PI307854	5989	9.733790e-01	14610	8621
DCv2	Benning	PI307865	6429	1.060712e+00	14610	8181
DCv2	Benning	PI307876A	5850	9.181146e-01	14610	8760
DCv2	Benning	PI307888B	6076	9.755907e-01	14610	8534
DCv2	Benning	PI307889C	5891	9.285275e-01	14610	8719
DCv2	Benning	PI317337	5936	8.448187e-01	14610	8674
DCv2	Benning	PI323560	6200	9.442847e-01	14610	8410
DCv2	Benning	PI355070S	7221	8.533079e-01	14610	7389
DCv2	Benning	PI361071B	6392	8.814032e-01	14610	8218
DCv2	Benning	PI361116	7369	8.770510e-01	14610	7241
DCv2	Benning	PI378687B	5945	1.051083e+00	14610	8665
DCv2	Benning	PI398202	6161	8.017027e-01	14610	8449
DCv2	Benning	PI398307	5939	8.555561e-01	14610	8671
DCv2	Benning	PI398399	6390	7.990862e-01	14610	8220
DCv2	Benning	PI398634	5837	8.400040e-01	14610	8773
DCv2	Benning	PI398723	4955	9.923416e-01	14610	9655
DCv2	Benning	PI398772	5972	7.967471e-01	14610	8638
DCv2	Benning	PI398985	6091	8.324656e-01	14610	8519
DCv2	Benning	PI399122	5614	9.112953e-01	14610	8996
DCv2	Benning	PI407099	5941	1.070196e+00	14610	8669
DCv2	Benning	PI407186	5913	1.095247e+00	14610	8697
DCv2	Benning	PI407191	4349	1.132677e+00	14610	10261
DCv2	Benning	PI407795B	6168	8.440264e-01	14610	8442
DCv2	Benning	PI407915	6124	8.062924e-01	14610	8486
DCv2	Benning	PI407916	6341	8.337656e-01	14610	8269
DCv2	Benning	PI407999-1	4485	1.020218e+00	14610	10125
DCv2	Benning	PI408095A	6535	8.124867e-01	14610	8075
DCv2	Benning	PI408304	6113	8.390114e-01	14610	8497
DCv2	Benning	PI415072	6605	1.025893e+00	14610	8005
DCv2	Benning	PI417072	5535	8.857573e-01	14610	9075
DCv2	Benning	PI417115	5802	8.870076e-01	14610	8808
DCv2	Benning	PI417128	5457	8.773754e-01	14610	9153
DCv2	Benning	PI417286	5658	8.696932e-01	14610	8952
DCv2	Benning	PI417472C	5704	8.797725e-01	14610	8906
DCv2	Benning	PI417502	5387	1.062926e+00	14610	9223
DCv2	Benning	PI423842	6074	8.476589e-01	14610	8536
DCv2	Benning	PI423982	5875	8.370386e-01	14610	8735
DCv2	Benning	PI423992	6003	1.086167e+00	14610	8607
DCv2	Benning	PI424028	3986	1.045045e+00	14610	10624
DCv2	Benning	PI424248	5697	8.145851e-01	14610	8913
DCv2	Benning	PI424249E	6026	8.044505e-01	14610	8584
DCv2	Benning	PI424324B	6223	8.551472e-01	14610	8387
DCv2	Benning	PI424376	6352	7.976654e-01	14610	8258
DCv2	Benning	PI424443	6082	7.979886e-01	14610	8528
DCv2	Benning	PI434975	6055	8.871601e-01	14610	8555
DCv2	Benning	PI437079A	5965	9.979643e-01	14610	8645
DCv2	Benning	PI437150	7293	1.023049e+00	14610	7317
DCv2	Benning	PI437299	5790	9.303582e-01	14610	8820
DCv2	Benning	PI437341	8639	1.045134e+00	14610	5971
DCv2	Benning	PI437378C	6453	8.182866e-01	14610	8157
DCv2	Benning	PI437441	7263	8.814221e-01	14610	7347
DCv2	Benning	PI437615A	6654	8.848279e-01	14610	7956
DCv2	Benning	PI437673	6725	9.008903e-01	14610	7885
DCv2	Benning	PI437690	5962	1.170340e+00	14610	8648
DCv2	Benning	PI437721A	5744	9.274462e-01	14610	8866
DCv2	Benning	PI437863B	6816	1.034161e+00	14610	7794
DCv2	Benning	PI437892	6336	8.111988e-01	14610	8274
DCv2	Benning	PI438015	6300	8.841026e-01	14610	8310
DCv2	Benning	PI438037	6030	8.263283e-01	14610	8580
DCv2	Benning	PI438058	6953	9.197879e-01	14610	7657
DCv2	Benning	PI438177	6822	1.091675e+00	14610	7788
DCv2	Benning	PI438250A	6404	1.008618e+00	14610	8206
DCv2	Benning	PI438252B	6975	8.654931e-01	14610	7635
DCv2	Benning	PI438355	5810	9.702875e-01	14610	8800
DCv2	Benning	PI438381	6316	8.580416e-01	14610	8294
DCv2	Benning	PI438438	5745	8.972920e-01	14610	8865
DCv2	Benning	PI442003B	5942	8.903035e-01	14610	8668
DCv2	Benning	PI442031	7133	8.466347e-01	14610	7477
DCv2	Benning	PI442041	6281	8.387337e-01	14610	8329
DCv2	Benning	PI442045	6116	1.013784e+00	14610	8494
DCv2	Benning	PI458091	6323	7.820477e-01	14610	8287
DCv2	Benning	PI458165	5765	8.459447e-01	14610	8845
DCv2	Benning	PI464890A	6003	1.086019e+00	14610	8607
DCv2	Benning	PI467322B	5172	1.063534e+00	14610	9438
DCv2	Benning	PI468916	5953	1.146531e+00	14610	8657
DCv2	Benning	PI475815	5427	1.069305e+00	14610	9183
DCv2	Benning	PI476903	5885	8.872820e-01	14610	8725
DCv2	Benning	PI479744	6166	1.099803e+00	14610	8444
DCv2	Benning	PI494181	5972	8.745294e-01	14610	8638
DCv2	Benning	PI495832	8872	9.726516e-01	14610	5738
DCv2	Benning	PI503333	4876	1.011426e+00	14610	9734
DCv2	Benning	PI504490	5793	8.235278e-01	14610	8817
DCv2	Benning	PI506737	4274	1.111847e+00	14610	10336
DCv2	Benning	PI506848	5845	8.264223e-01	14610	8765
DCv2	Benning	PI506860	5492	8.730957e-01	14610	9118
DCv2	Benning	PI506862	5486	9.531642e-01	14610	9124
DCv2	Benning	PI506928	5314	9.088369e-01	14610	9296
DCv2	Benning	PI507028	6223	8.140125e-01	14610	8387
DCv2	Benning	PI507069	3829	1.039856e+00	14610	10781
DCv2	Benning	PI507162	6904	8.295801e-01	14610	7706
DCv2	Benning	PI507222	5743	8.498542e-01	14610	8867
DCv2	Benning	PI507294B	6789	1.097668e+00	14610	7821
DCv2	Benning	PI507396	5640	8.439972e-01	14610	8970
DCv2	Benning	PI507406B	5521	8.447347e-01	14610	9089
DCv2	Benning	PI507452	5354	8.679933e-01	14610	9256
DCv2	Benning	PI507636	5972	1.077609e+00	14610	8638
DCv2	Benning	PI507687B	7024	8.114310e-01	14610	7586
DCv2	Benning	PI507706	6396	1.036389e+00	14610	8214
DCv2	Benning	PI507723A	5932	1.104340e+00	14610	8678
DCv2	Benning	PI507766	6438	1.100637e+00	14610	8172
DCv2	Benning	PI509109	6240	7.815809e-01	14610	8370
DCv2	Benning	PI522209B	5987	1.109286e+00	14610	8623
DCv2	Benning	PI534645	8122	1.239254e+00	14610	6488
DCv2	Benning	PI538403	5726	8.196111e-01	14610	8884
DCv2	Benning	PI543832	5072	1.047403e+00	14610	9538
DCv2	Benning	PI547570	12028	8.935548e-01	14610	2582
DCv2	Benning	PI547787	6549	8.733302e-01	14610	8061
DCv2	Benning	PI548166	6634	1.187257e+00	14610	7976
DCv2	Benning	PI548203	8571	8.816712e-01	14610	6039
DCv2	Benning	PI548228	6687	8.801781e-01	14610	7923
DCv2	Benning	PI548229	6717	8.826904e-01	14610	7893
DCv2	Benning	PI548973	5058	1.056685e+00	14610	9552
DCv2	Benning	PI549028	5579	8.412270e-01	14610	9031
DCv2	Benning	PI549054	5555	9.031374e-01	14610	9055
DCv2	Benning	PI561277	6567	8.671699e-01	14610	8043
DCv2	Benning	PI561307	6634	9.154272e-01	14610	7976
DCv2	Benning	PI561314A	6554	1.005610e+00	14610	8056
DCv2	Benning	PI561329	6121	1.001569e+00	14610	8489
DCv2	Benning	PI561344	6888	1.025978e+00	14610	7722
DCv2	Benning	PI561347	7113	8.406419e-01	14610	7497
DCv2	Benning	PI562561	5918	1.100883e+00	14610	8692
DCv2	Benning	PI566991	5599	9.582143e-01	14610	9011
DCv2	Benning	PI567102B	5345	1.028515e+00	14610	9265
DCv2	Benning	PI567122C	5527	1.020713e+00	14610	9083
DCv2	Benning	PI567175B	6405	8.690146e-01	14610	8205
DCv2	Benning	PI567213A	6759	8.759641e-01	14610	7851
DCv2	Benning	PI567299A	6195	1.045172e+00	14610	8415
DCv2	Benning	PI567368	6109	9.918401e-01	14610	8501
DCv2	Benning	PI567545	5493	9.668915e-01	14610	9117
DCv2	Benning	PI567679B	5897	1.152752e+00	14610	8713
DCv2	Benning	PI567686	6374	1.022284e+00	14610	8236
DCv2	Benning	PI578329B	4966	1.100870e+00	14610	9644
DCv2	Benning	PI578401B	6933	8.787978e-01	14610	7677
DCv2	Benning	PI578436	5548	9.377917e-01	14610	9062
DCv2	Benning	PI578477C	5800	1.031133e+00	14610	8810
DCv2	Benning	PI578482C	5899	9.948311e-01	14610	8711
DCv2	Benning	PI578505	6933	1.105252e+00	14610	7677
DCv2	Benning	PI583365	7703	9.306029e-01	14610	6907
DCv2	Benning	PI587599	5995	8.761647e-01	14610	8615
DCv2	Benning	PI587617	5783	9.321487e-01	14610	8827
DCv2	Benning	PI587748	4140	1.034099e+00	14610	10470
DCv2	Benning	PI587834	6021	9.367286e-01	14610	8589
DCv2	Benning	PI587851C	5806	8.696019e-01	14610	8804
DCv2	Benning	PI587890A	5284	9.604703e-01	14610	9326
DCv2	Benning	PI587900D	5638	1.000703e+00	14610	8972
DCv2	Benning	PI592938	6155	9.404660e-01	14610	8455
DCv2	Benning	PI592943	6145	9.014605e-01	14610	8465
DCv2	Benning	PI594166	6093	8.231814e-01	14610	8517
DCv2	Benning	PI594305	4838	1.030931e+00	14610	9772
DCv2	Benning	PI594418B	6002	9.166358e-01	14610	8608
DCv2	Benning	PI594419	5334	9.464826e-01	14610	9276
DCv2	Benning	PI594430B	5783	8.811632e-01	14610	8827
DCv2	Benning	PI594458B	6304	8.565740e-01	14610	8306
DCv2	Benning	PI594464	5741	9.229348e-01	14610	8869
DCv2	Benning	PI594579	5291	9.756054e-01	14610	9319
DCv2	Benning	PI594663	3654	1.146255e+00	14610	10956
DCv2	Benning	PI594675	5832	9.063251e-01	14610	8778
DCv2	Benning	PI594728A	5257	9.730112e-01	14610	9353
DCv2	Benning	PI594743	6336	1.131563e+00	14610	8274
DCv2	Benning	PI594758B	4052	1.053526e+00	14610	10558
DCv2	Benning	PI594758C	4812	9.856163e-01	14610	9798
DCv2	Benning	PI594764	6067	9.190954e-01	14610	8543
DCv2	Benning	PI597407A	5960	8.828535e-01	14610	8650
DCv2	Benning	PI597469	5549	9.813386e-01	14610	9061
DCv2	Benning	PI603188	6314	1.092231e+00	14610	8296
DCv2	Benning	PI603366	7575	9.724500e-01	14610	7035
DCv2	Benning	PI603369	6759	1.090248e+00	14610	7851
DCv2	Benning	PI603371	6979	8.701630e-01	14610	7631
DCv2	Benning	PI603443B	6130	1.135930e+00	14610	8480
DCv2	Benning	PI603490	5712	1.180358e+00	14610	8898
DCv2	Benning	PI603519	6283	9.501787e-01	14610	8327
DCv2	Benning	PI603626	5705	9.835603e-01	14610	8905
DCv2	Benning	PI603663	5793	9.364364e-01	14610	8817
DCv2	Benning	PI603724E	5575	9.360834e-01	14610	9035
DCv2	Benning	PI603768	5759	9.282171e-01	14610	8851
DCv2	Benning	PI605789B	6175	8.861141e-01	14610	8435
DCv2	Benning	PI605800A	6042	9.035673e-01	14610	8568
DCv2	Benning	PI605826A	6258	9.082694e-01	14610	8352
DCv2	Benning	PI605845B	6408	8.743334e-01	14610	8202
DCv2	Benning	PI605846B	6437	8.937182e-01	14610	8173
DCv2	Benning	PI605847	5383	9.486421e-01	14610	9227
DCv2	Benning	PI605856	5827	9.215608e-01	14610	8783
DCv2	Benning	PI605877D	5932	9.017549e-01	14610	8678
DCv2	Benning	PI605898	5377	9.495692e-01	14610	9233
DCv2	Benning	PI606380A	5967	9.049022e-01	14610	8643
DCv2	Benning	PI606390A	5641	9.330823e-01	14610	8969
DCv2	Benning	PI612616	6391	8.404492e-01	14610	8219
DCv2	Benning	PI612706A	6238	9.527515e-01	14610	8372
DCv2	Benning	PI612720A	6800	8.886391e-01	14610	7810
DCv2	Benning	PI612734	6412	8.779171e-01	14610	8198
DCv2	Benning	PI612761B	6764	1.212762e+00	14610	7846
DCv2	Benning	PI615446	3521	1.052052e+00	14610	11089
DCv2	Benning	PI615458	5538	8.865405e-01	14610	9072
DCv2	Benning	PI615469	5621	8.740922e-01	14610	8989
DCv2	Benning	PI615489	5770	9.726450e-01	14610	8840
DCv2	Benning	PI615518	5865	9.457920e-01	14610	8745
DCv2	Benning	PI615555	8611	1.088729e+00	14610	5999
DCv2	Benning	PI628804	5102	1.103898e+00	14610	9508
DCv2	Benning	PI628843	5210	1.052549e+00	14610	9400
DCv2	Benning	PI631437	6635	9.833727e-01	14610	7975
DCv2	Benning	PI632639C	5546	9.813925e-01	14610	9064
DCv2	Benning	PI632652	5984	8.406664e-01	14610	8626
DCv2	Benning	PI632659	5024	9.725479e-01	14610	9586
DCv2	Benning	PI632939	5770	9.728824e-01	14610	8840
DCv2	Benning	PI634761	14427	6.146931e-01	14610	183
DCv2	Benning	PI639531	6785	7.900575e-01	14610	7825
DCv2	Benning	PI639547	5075	1.033378e+00	14610	9535
DCv2	Benning	PI647086	4081	1.137394e+00	14610	10529
DCv2	Benning	FC31572-3	7538	9.619988e-01	14610	7072
DCv2	Benning	FC31579	7467	1.010180e+00	14610	7143
DCv2	Benning	FC31630	6889	1.197960e+00	14610	7721
DCv2	Benning	FC31678	7474	1.010551e+00	14610	7136
DCv2	Benning	FC31684	7471	9.687203e-01	14610	7139
DCv2	Benning	FC31685	6960	1.119986e+00	14610	7650
DCv2	Benning	FC31697	7995	1.087131e+00	14610	6615
DCv2	Benning	FC31702	6960	1.119627e+00	14610	7650
DCv2	Benning	FC31715	7897	8.865070e-01	14610	6713
DCv2	Benning	FC31946	7905	9.140912e-01	14610	6705
DCv2	Benning	FC32033	6461	9.660737e-01	14610	8149
DCv2	Benning	FC32141	6168	8.384509e-01	14610	8442
DCv2	Benning	FC33243	8515	9.694748e-01	14610	6095
DCv2	Benning	FC33243-1	8530	9.676730e-01	14610	6080
DCv2	Benning	FC33243-2	8530	9.679562e-01	14610	6080
DCv2	Benning	PI19986	5574	8.462334e-01	14610	9036
DCv2	Benning	PI30594	6601	9.187961e-01	14610	8009
DCv2	Benning	PI30599	7092	8.691122e-01	14610	7518
DCv2	Benning	PI30600	6719	9.642575e-01	14610	7891
DCv2	Benning	PI36653	5899	8.833975e-01	14610	8711
DCv2	Benning	PI47131	6368	1.013407e+00	14610	8242
DCv2	Benning	PI54583	6370	9.090518e-01	14610	8240
DCv2	Benning	PI54591	6612	9.870227e-01	14610	7998
DCv2	Benning	PI54592	6542	9.782195e-01	14610	8068
DCv2	Benning	PI54606-1	6761	9.090630e-01	14610	7849
DCv2	Benning	PI54619	6289	9.424539e-01	14610	8321
DCv2	Benning	PI54818	6332	1.043161e+00	14610	8278
DCv2	Benning	PI54855	5160	9.222269e-01	14610	9450
DCv2	Benning	PI59849	5892	8.886109e-01	14610	8718
DCv2	Benning	PI61944	6111	9.479973e-01	14610	8499
DCv2	Benning	PI61947	6117	9.469619e-01	14610	8493
DCv2	Benning	PI62199	6289	1.014206e+00	14610	8321
DCv2	Benning	PI62202	6969	9.777533e-01	14610	7641
DCv2	Benning	PI62202-2	7046	9.378285e-01	14610	7564
DCv2	Benning	PI62483	7242	8.385877e-01	14610	7368
DCv2	Benning	PI63271	6558	9.105835e-01	14610	8052
DCv2	Benning	PI63468	6879	9.900806e-01	14610	7731
DCv2	Benning	PI63945	5595	1.007535e+00	14610	9015
DCv2	Benning	PI64698	5800	8.465533e-01	14610	8810
DCv2	Benning	PI64747	6405	8.165337e-01	14610	8205
DCv2	Benning	PI65338	6609	1.108563e+00	14610	8001
DCv2	Benning	PI65341	6898	9.863936e-01	14610	7712
DCv2	Benning	PI65346	6289	1.045370e+00	14610	8321
DCv2	Benning	PI65354	6318	9.753072e-01	14610	8292
DCv2	Benning	PI65379	7474	9.796052e-01	14610	7136
DCv2	Benning	PI65388	6134	1.164997e+00	14610	8476
DCv2	Benning	PI68011	6859	1.031404e+00	14610	7751
DCv2	Benning	PI68398	7319	9.948294e-01	14610	7291
DCv2	Benning	PI68410	6782	1.037794e+00	14610	7828
DCv2	Benning	PI68421	7796	8.463151e-01	14610	6814
DCv2	Benning	PI68423	6677	1.031860e+00	14610	7933
DCv2	Benning	PI68427	6605	1.109946e+00	14610	8005
DCv2	Benning	PI70470	7002	1.064374e+00	14610	7608
DCv2	Benning	PI68475-1	7485	8.261687e-01	14610	7125
DCv2	Benning	PI68479	6775	1.132313e+00	14610	7835
DCv2	Benning	PI68481	6728	1.050207e+00	14610	7882
DCv2	Benning	PI68483	6105	1.012392e+00	14610	8505
DCv2	Benning	PI68484-1	7713	8.446994e-01	14610	6897
DCv2	Benning	PI68484-4	7019	1.008159e+00	14610	7591
DCv2	Benning	PI68488	6603	1.108634e+00	14610	8007
DCv2	Benning	PI68494	7151	8.761744e-01	14610	7459
DCv2	Benning	PI68500	7298	8.215742e-01	14610	7312
DCv2	Benning	PI68503	6608	1.108468e+00	14610	8002
DCv2	Benning	PI68508	6931	1.105003e+00	14610	7679
DCv2	Benning	PI68516	7073	8.793735e-01	14610	7537
DCv2	Benning	PI68521	6461	1.038450e+00	14610	8149
DCv2	Benning	PI68521-1	6694	9.859950e-01	14610	7916
DCv2	Benning	PI68522	7480	9.536493e-01	14610	7130
DCv2	Benning	PI68523	7955	9.298680e-01	14610	6655
DCv2	Benning	PI68526	6606	1.108450e+00	14610	8004
